path,reason
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\S\soulspark-candle.md,"Invalid YAML: Unsupported frontmatter at line 34: '  the wax. When lit, the candle sheds bright light for 20 feet and dim light for a'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\S\south-winds-scorch-song.md,Invalid YAML: Unsupported frontmatter at line 34: '  unbearably so. Lines of crackling flame radiate from carnelians affixed to its curved'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\S\spacious-pouch-(type-i).md,"Invalid YAML: Unsupported frontmatter at line 34: '  colored silk or stylish embroidery, a _spacious pouch_ opens into a magical space'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\S\spacious-pouch-(type-ii).md,"Invalid YAML: Unsupported frontmatter at line 34: '  colored silk or stylish embroidery, a _spacious pouch_ opens into a magical space'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\S\spacious-pouch-(type-iii).md,"Invalid YAML: Unsupported frontmatter at line 34: '  colored silk or stylish embroidery, a _spacious pouch_ opens into a magical space'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\S\spacious-pouch-(type-iv).md,"Invalid YAML: Unsupported frontmatter at line 34: '  colored silk or stylish embroidery, a _spacious pouch_ opens into a magical space'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\S\spangled-riders-suit.md,"Invalid YAML: Unsupported frontmatter at line 34: ""  that sparkle in even the faintest light.  While wearing the spangled rider's suit,"""
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\S\spare-wax-cylinder.md,"Invalid YAML: Unsupported frontmatter at line 34: '  Recorder]].""'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\S\spark-dancer.md,"Invalid YAML: Unsupported frontmatter at line 34: '  cores, swapping in new ones while the previous ones cool. The gun deals fire or'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\S\spark-wafer.md,Invalid YAML: Unsupported frontmatter at line 34: '  alchemical reagents that activate shortly after being snapped. First popularized'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\S\sparking-spellgun-(greater).md,"Invalid YAML: Unsupported frontmatter at line 34: '  a handle, a _sparking spellgun_ radiates warmth. You Activate the spellgun by aiming'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\S\sparking-spellgun-(lesser).md,"Invalid YAML: Unsupported frontmatter at line 34: '  a handle, a _sparking spellgun_ radiates warmth. You Activate the spellgun by aiming'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\S\sparking-spellgun-(moderate).md,"Invalid YAML: Unsupported frontmatter at line 34: '  a handle, a _sparking spellgun_ radiates warmth. You Activate the spellgun by aiming'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\S\sparkshade-parasol.md,"Invalid YAML: Unsupported frontmatter at line 34: '  no matter whether the heat comes from above, like the beating sun, or below, like'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\S\spear-frog-poison.md,Invalid YAML: Unsupported frontmatter at line 35: '  check  **Maximum Duration** 6 rounds  **Stage 1** 1d4 poison damage (1 round)  **Stage'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\S\spear-of-the-destroyers-flame.md,Invalid YAML: Unsupported frontmatter at line 34: '  is edged with several razor-sharp obsidian blades. The spear has the thrown 30 feet'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\S\special-ingredient.md,"Invalid YAML: Unsupported frontmatter at line 34: '  \\ Used for cooking meals during camping.""'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\S\specialists-ring-(abjuration).md,Invalid YAML: Unsupported frontmatter at line 34: '  and the ring is covered in symbols and glyphs related to the abjuration school according'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\S\specialists-ring-(conjuration).md,Invalid YAML: Unsupported frontmatter at line 34: '  and the ring is covered in symbols and glyphs related to the conjuration school'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\S\specialists-ring-(divination).md,Invalid YAML: Unsupported frontmatter at line 34: '  and the ring is covered in symbols and glyphs related to the divination school according'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\S\specialists-ring-(enchantment).md,Invalid YAML: Unsupported frontmatter at line 34: '  and the ring is covered in symbols and glyphs related to the enchantment school'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\S\specialists-ring-(evocation).md,Invalid YAML: Unsupported frontmatter at line 34: '  and the ring is covered in symbols and glyphs related to the evocation school according'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\S\specialists-ring-(illusion).md,Invalid YAML: Unsupported frontmatter at line 34: '  and the ring is covered in symbols and glyphs related to the illusion school according'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\S\specialists-ring-(necromancy).md,Invalid YAML: Unsupported frontmatter at line 34: '  and the ring is covered in symbols and glyphs related to the necromancy school according'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\S\specialists-ring-(transmutation).md,"Invalid YAML: Unsupported frontmatter at line 34: '  magic, and the ring is covered in symbols and glyphs related to the transmutation'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\S\specialists-ring.md,Invalid YAML: Unsupported frontmatter at line 34: '  the ring is covered in symbols and glyphs related to that school according to the'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\S\spectacles-of-discernment.md,"Invalid YAML: Unsupported frontmatter at line 34: '  to stay informed of all the off-stage drama, these silver opera glasses are affixed'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\S\spectacles-of-inquiry.md,Invalid YAML: Unsupported frontmatter at line 34: '  and the earpieces accentuate sounds around you. You gain a +2 item bonus to Perception'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\S\spectacles-of-piercing-sight.md,Invalid YAML: Unsupported frontmatter at line 35: '  \\ **Frequency** once per hour  * * *  **Effect** You can see into and through solid'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\S\spectacles-of-understanding-(greater).md,"Invalid YAML: Unsupported frontmatter at line 34: '  as lenses and are held in place with thin cords that wrap around each ear, with'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\S\spectacles-of-understanding.md,"Invalid YAML: Unsupported frontmatter at line 34: '  as lenses and are held in place with thin cords that wrap around each ear, with'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\S\spectral-nightshade.md,"Invalid YAML: Unsupported frontmatter at line 34: '  to living visitors, such as the Shadow Plane or the Boneyard, grow with a strange,'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\S\spectral-opera-glasses.md,"Invalid YAML: Unsupported frontmatter at line 34: '  held up to the eyes, which requires a free hand, you can see up to four times further'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\S\spell-bastion.md,Invalid YAML: Unsupported frontmatter at line 34: '  the shield. A spellcaster can spend 1 minute to [[Actions/Cast a Spell|Cast a Spell]]'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\S\spell-duelists-siphon.md,"Invalid YAML: Unsupported frontmatter at line 35: ""  \\  **Frequency** once per day  **Trigger** You're targeted with an arcane spell"""
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\S\spell-eating-pitch.md,Invalid YAML: Unsupported frontmatter at line 34: '  of magical energy that dramatically impair your cognitive functions and dispel spells'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\S\spell-echo-shot.md,"Invalid YAML: Unsupported frontmatter at line 34: '  djezet and orichalcum mix in a spell echo shot. When you Activate it, you name up'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\S\spell-reservoir.md,Invalid YAML: Unsupported frontmatter at line 34: '  etched weapon. A spellcaster can spend 1 minute to cast a spell of 3rd rank or lower'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\S\spellbook-of-redundant-enchantment.md,Invalid YAML: Unsupported frontmatter at line 35: '  per day  **Trigger** You cast an enchantment spell prepared from this grimoire that'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\S\spellbreaking-(abjuration).md,Invalid YAML: Unsupported frontmatter at line 34: '  against that school. You gain a +1 status bonus to saving throws and AC against'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\S\spellbreaking-(conjuration).md,Invalid YAML: Unsupported frontmatter at line 34: '  against that school. You gain a +1 status bonus to saving throws and AC against'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\S\spellbreaking-(divination).md,Invalid YAML: Unsupported frontmatter at line 34: '  against that school. You gain a +1 status bonus to saving throws and AC against'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\S\spellbreaking-(enchantment).md,Invalid YAML: Unsupported frontmatter at line 34: '  against that school. You gain a +1 status bonus to saving throws and AC against'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\S\spellbreaking-(evocation).md,Invalid YAML: Unsupported frontmatter at line 34: '  against that school. You gain a +1 status bonus to saving throws and AC against'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\S\spellbreaking-(illusion).md,Invalid YAML: Unsupported frontmatter at line 34: '  against that school. You gain a +1 status bonus to saving throws and AC against'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\S\spellbreaking-(necromancy).md,Invalid YAML: Unsupported frontmatter at line 34: '  against that school. You gain a +1 status bonus to saving throws and AC against'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\S\spellbreaking-(transmutation).md,Invalid YAML: Unsupported frontmatter at line 34: '  against that school. You gain a +1 status bonus to saving throws and AC against'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\S\spellguard-blade.md,Invalid YAML: Unsupported frontmatter at line 34: '  glyphs that guard against magic.  When you are benefiting from the +1 circumstance'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\S\spellguard-shield.md,"Invalid YAML: Unsupported frontmatter at line 34: '  have this steel shield (Hardness 6, HP 24, BT 12) raised, you gain its circumstance'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\S\spellsap-grenade-(greater).md,"Invalid YAML: Unsupported frontmatter at line 34: '  djezet, and solid metal shrapnel inside this grenade explodes on contact with air.'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\S\spellsap-grenade.md,"Invalid YAML: Unsupported frontmatter at line 34: '  djezet, and solid metal shrapnel inside this grenade explodes on contact with air.'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\S\spellstrike-ammunition-(type-i).md,Invalid YAML: Unsupported frontmatter at line 34: '  patterns create a magic reservoir within this ammunition. You activate _spellstrike'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\S\spellstrike-ammunition-(type-ii).md,Invalid YAML: Unsupported frontmatter at line 34: '  patterns create a magic reservoir within this ammunition. You activate _spellstrike'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\S\spellstrike-ammunition-(type-iii).md,Invalid YAML: Unsupported frontmatter at line 34: '  patterns create a magic reservoir within this ammunition. You activate _spellstrike'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\S\spellstrike-ammunition-(type-iv).md,Invalid YAML: Unsupported frontmatter at line 34: '  patterns create a magic reservoir within this ammunition. You activate _spellstrike'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\S\spellstrike-ammunition-(type-ix).md,Invalid YAML: Unsupported frontmatter at line 34: '  patterns create a magic reservoir within this ammunition. You activate _spellstrike'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\S\spellstrike-ammunition-(type-v).md,Invalid YAML: Unsupported frontmatter at line 34: '  patterns create a magic reservoir within this ammunition. You activate _spellstrike'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\S\spellstrike-ammunition-(type-vi).md,Invalid YAML: Unsupported frontmatter at line 34: '  patterns create a magic reservoir within this ammunition. You activate _spellstrike'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\S\spellstrike-ammunition-(type-vii).md,Invalid YAML: Unsupported frontmatter at line 34: '  patterns create a magic reservoir within this ammunition. You activate _spellstrike'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\S\spellstrike-ammunition-(type-viii).md,Invalid YAML: Unsupported frontmatter at line 34: '  patterns create a magic reservoir within this ammunition. You activate _spellstrike'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\S\spellstriker-staff-(greater).md,"Invalid YAML: Unsupported frontmatter at line 34: '  into its surface and a sharp point at the bottom. Used as a weapon, the staff is'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\S\spellstriker-staff-(major).md,"Invalid YAML: Unsupported frontmatter at line 34: '  into its surface and a sharp point at the bottom. Used as a weapon, the staff is'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\S\spellstriker-staff.md,"Invalid YAML: Unsupported frontmatter at line 34: '  into its surface and a sharp point at the bottom. Used as a weapon, the staff is'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\S\sphere-of-annihilation.md,"Invalid YAML: Unsupported frontmatter at line 34: '  matter that comes into contact with it into a void, destroying it utterly. Anything'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\S\spiced-demonade.md,Invalid YAML: Unsupported frontmatter at line 34: '  the original version of this tart red drink contained the ground skin of actual'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\S\spider-chair.md,"Invalid YAML: Unsupported frontmatter at line 34: '  allow it to roll up walls, fire web lines to pull you to a location, and obstruct'"
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\S\spider-gun-(greater).md,Invalid YAML: Unsupported frontmatter at line 34: '  of martial firearm made from the fangs and spinneret of a Large spider. It deals'
F:\Obsidian\PF2e-Core-Vault\3-Rules\Character Building\Equipment\S\spider-gun-(major).md,Invalid YAML: Unsupported frontmatter at line 34: '  type of martial firearm made from the fangs and spinneret of a Large spider. It'
